ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2026-01-03 08:49:46,2026-01-03 08:49:46,0.000,84.192.107.187,176.58.90.104,49183,3478,UDP,........,0,0,1,68,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:46,2026-01-03 08:49:46,0.000,84.192.107.187,176.58.92.254,44605,3478,UDP,........,0,0,1,68,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,84.192.104.1,59974,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,84.192.104.1,39796,53,UDP,........,0,0,1,53,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,192.200.0.114,42193,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,3.67.33.93,49883,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,218.156.166.56,41008,40901,UDP,........,0,4,1,132,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,84.192.104.1,24751,53,UDP,........,0,0,1,68,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,34.193.215.148,41077,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:47,2026-01-03 08:49:47,0.000,84.192.107.187,84.192.104.1,9659,53,UDP,........,0,0,1,68,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,84.192.104.1,57417,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,188.114.97.0,13246,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:04.169
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,142.250.102.95,22488,443,UDP,........,0,0,3,443,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,54.208.116.131,8818,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,20.33.1.220,23791,443,TCP,...AP...,0,0,2,141,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,192.200.0.114,27687,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,140.82.121.33,60980,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,176.58.93.154,39724,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,84.192.107.187,142.250.102.188,7542,5228,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,84.192.107.187,84.192.104.1,45695,53,UDP,........,0,0,1,68,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,84.192.107.187,84.192.104.1,58086,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,84.192.107.187,199.165.136.100,34454,443,TCP,...AP...,0,2,1,555,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,84.192.107.187,199.165.136.100,34454,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,84.192.107.187,84.192.104.1,48564,53,UDP,........,0,0,1,53,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,84.192.107.187,84.192.104.1,8632,53,UDP,........,0,0,1,68,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,176.58.93.154,41641,3478,UDP,........,0,0,1,68,0,0,0,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,176.58.92.254,41641,3478,UDP,........,0,0,1,68,0,0,0,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,104.18.26.48,9788,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,104.18.26.48,9788,443,TCP,...AP...,0,2,1,83,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,176.58.90.104,41641,3478,UDP,........,0,0,1,68,0,0,0,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,239.255.255.250,7734,1900,UDP,........,0,0,2,287,0,0,0,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,84.192.104.1,7734,5351,UDP,........,0,0,2,82,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,84.192.104.1,7734,1900,UDP,........,0,0,1,122,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,84.192.104.1,38104,53,UDP,........,0,0,1,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,84.192.107.187,84.192.104.1,38784,5351,UDP,........,0,0,2,70,0,0,0,1,0,0,32,21,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:51,2026-01-03 08:49:51,0.000,84.192.107.187,176.58.93.154,15747,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,32,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:07.187
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,140.82.121.33,192.168.0.85,443,44398,TCP,...A....,0,0,1,52,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,192.168.0.193,20.33.1.220,42922,443,TCP,...AP...,0,0,2,141,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:48,2026-01-03 08:49:48,0.000,192.168.0.80,192.200.0.114,43732,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,192.168.0.148,199.165.136.100,49180,443,TCP,...AP...,0,2,1,555,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,192.168.0.148,199.165.136.100,49180,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:49,2026-01-03 08:49:49,0.000,199.165.136.100,192.168.0.148,443,49180,TCP,...AP...,0,2,1,149,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,192.168.0.1,192.168.0.75,161,34470,UDP,........,0,0,1,1447,0,0,0,2,0,0,32,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,192.168.0.75,192.168.0.1,34470,161,UDP,........,0,0,1,1146,0,0,2,3,0,0,24,32,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,104.18.26.48,192.168.0.148,443,62594,TCP,...AP...,0,2,1,79,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,104.18.26.48,192.168.0.148,443,62594,TCP,...A....,0,0,1,52,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,192.168.0.148,104.18.26.48,62594,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:50,2026-01-03 08:49:50,0.000,192.168.0.148,104.18.26.48,62594,443,TCP,...AP...,0,2,1,83,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:51,2026-01-03 08:49:51,0.000,192.168.0.75,44.196.50.41,46566,443,TCP,...AP...,0,0,2,134,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:51,2026-01-03 08:49:51,0.000,44.196.50.41,192.168.0.75,443,46566,TCP,...AP...,0,0,1,78,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:51,2026-01-03 08:49:51,0.000,192.168.0.75,176.58.93.154,33614,443,TCP,...A....,0,0,1,52,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:51,2026-01-03 08:49:51,0.000,176.58.93.154,192.168.0.75,443,33614,TCP,...A....,0,0,1,52,0,0,1,2,0,0,0,24,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
2026-01-03 08:49:51,2026-01-03 08:49:51,0.000,192.168.0.90,44.207.131.212,33844,443,TCP,...AP...,0,0,2,134,0,0,2,1,0,0,24,0,0,0,84.192.104.1,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,192.168.0.1,0/0,1,2026-01-03 08:50:08.176
